id,district,blocks,clusters,genre,types,school_name,mobile_no,dates,months,years,question1,question2,question3,question4,question5,question6
720,bangalore_urban,south-1,kumbalagodu,school,Upper Primary,GKHPS GONIPURA,919964680309,3,12,2013,1,1,1,0,1,1
721,bangalore_urban,anekal taluk,sarjapura,preschool,Anganwadi,SARIGE BEEDI,8951400164,3,12,2013,1,1,1,1,1,
722,bangalore_urban,anekal taluk,sarjapura,preschool,Anganwadi,MARATHI NAGARA,8951400164,3,12,2013,1,1,1,1,1,
723,bangalore_urban,anekal taluk,sarjapura,preschool,Anganwadi,KOTEBEEDI,8951400164,3,12,2013,1,1,1,1,1,
724,bangalore_urban,anekal taluk,dommasanddra,preschool,Anganwadi,SOMPURA,8951400164,3,12,2013,0,0,0,0,2,3
725,bangalore_urban,south-4,kylasanahalli,school,Upper Primary,GKHPS KYLASANAHALLI,9902732793,3,12,2013,1,1,1,1,1,1
726,bangalore_urban,north-4,chikkajala,school,Lower Primary,GKLPS KOLIPURA,9902732793,3,12,2013,1,0,0,1,1,1
727,bangalore_urban,bangalore north (yelahanka),chikkajala,preschool,Anganwadi,CHIKKAJALA 2,9902732793,3,12,2013,1,1,1,1,20,2
728,bangalore_urban,bangalore north (yelahanka),chikkajala,preschool,Anganwadi,CHIKKANAHALLI,9902732793,3,12,2013,1,1,1,1,0,3
729,bangalore_urban,bangalore north (yelahanka),chikkajala,preschool,Anganwadi,HOSURU,9902732793,3,12,2013,1,0,0,0,20,2
730,bangalore_urban,bangalore north (yelahanka),chikkajala,preschool,Anganwadi,HUTTANAHALLI,9902732793,3,12,2013,1,0,0,1,0,1
731,bangalore_urban,north-3,oph road,school,Lower Primary,GKLPS OPH ROAD BLACKPALLI,919742157297,3,12,2013,0,1,0,1,0,2
732,bangalore_urban,north-1,kamakshipalya,school,Upper Primary,GKMPS KAMAKSHIPALYA,8951596192,3,12,2013,1,1,1,1,1,2
733,bangalore_urban,north-1,kamakshipalya,school,Lower Primary,GKLPS VRISHABHAVATHI NAGARA,8951596192,3,12,2013,1,1,1,1,1,1
734,bangalore_urban,bangalore central,kuvempunagar 4th circle,preschool,Anganwadi,PRASHANTHANAGARA,8951596192,3,12,2013,1,1,1,1,15,2
735,bangalore_urban,bangalore central,kuvempunagar 4th circle,preschool,Anganwadi,KANTEERAVA COLONY,8951596192,3,12,2013,1,1,1,1,13,2
736,bangalore_urban,bangalore central,kuvempunagar 4th circle,preschool,Anganwadi,BHOVECOLONY,8951596192,3,12,2013,1,1,1,1,10,2
737,bangalore_urban,south-2,arundhathinagar,school,Upper Primary,GKHPS GANGONDANAHALLI (HOSAHALLI),9035803383,3,12,2013,1,0,1,1,1,1
738,bangalore_urban,south-2,arundhathinagar,school,Upper Primary,GKHPS NAGARABAVI,9035803383,3,12,2013,1,0,1,1,1,1
739,bangalore_urban,bangalore central,kithuru rani channamma 3rd circle,preschool,Anganwadi,FLOWER GARDEN,9035803383,3,12,2013,1,1,1,0,8,2
740,bangalore_urban,bangalore central,kithuru rani channamma 3rd circle,preschool,Anganwadi,TIPPUNAGAR,9035803383,3,12,2013,1,1,1,0,8,2
741,bangalore_urban,bangalore central,sir m vishweshwariah 1st circle,preschool,Anganwadi,PANTARA PALYA 2,9035803383,3,12,2013,1,1,1,1,13,1
742,bangalore_urban,bangalore central,sir m vishweshwariah 1st circle,preschool,Anganwadi,PANTHAR PALYA-I,9035803383,3,12,2013,1,1,0,0,12,2
743,bangalore_urban,bangalore central,sir m vishweshwariah 1st circle,preschool,Anganwadi,SANJAYNAGAR 1,9035803383,3,12,2013,1,1,1,0,10,1
744,bangalore_urban,bangalore central,sir m vishweshwariah 1st circle,preschool,Anganwadi,SANJAYNAGAR 2,9035803383,3,12,2013,1,1,1,1,13,2
745,bangalore_urban,south-3,konanakunte,school,Upper Primary,GKHPS CHUNCHAGATTA,8197388048,3,12,2013,1,1,1,1,1,2
746,bangalore_urban,south-3,konanakunte,school,Lower Primary,GKLPS VADDARAPALYA (KONANAKUNTE),8197388048,3,12,2013,1,1,1,1,1,2
747,bangalore_urban,anekal taluk,Ballur,preschool,Anganwadi,RACHAMANAHALLI DINNE,9686657645,4,12,2013,1,1,1,1,15,
748,bangalore_urban,north-1,machohalli,school,Lower Primary,GKHPS ARKAVATHINAGAR,8497036776,4,12,2013,1,0,0,1,0,2
749,bangalore_urban,north-1,machohalli,school,Lower Primary,GKLPS GARUDACHARPALYA,8497036776,4,12,2013,1,0,0,1,0,2
750,bangalore_urban,bangalore north (yelahanka),machohalli,preschool,Anganwadi,MAHIMANNANA PALYA,8497036776,4,12,2013,1,1,1,1,,
751,bangalore_urban,anekal,attibele,school,Upper Primary,GKHPS BALLUR,9686657645,4,12,2013,1,1,1,1,1,1
752,bangalore_urban,north-1,machohalli,school,Lower Primary,GKLPS GIDDENAHALLI (MACHOHALLI),8497036776,4,12,2013,1,1,0,1,0,2
753,bangalore_urban,anekal taluk,Ballur,preschool,Anganwadi,BALLURU A,9686657645,4,12,2013,1,1,1,1,13,1
754,bangalore_urban,anekal taluk,Ballur,preschool,Anganwadi,BALLURU B,9686657645,4,12,2013,1,1,1,1,10,1
755,bangalore_urban,bangalore north (yelahanka),machohalli,preschool,Anganwadi,GIDDENAHALLI 1,8497036776,4,12,2013,1,1,1,1,,
756,bangalore_urban,bangalore north (yelahanka),sondekoppa,preschool,Anganwadi,SONDEKOPPA  2,8497036776,4,12,2013,1,1,1,,,
757,bangalore_urban,anekal,attibele,school,Upper Primary,GKHPS  DASANAPURA,9686657645,4,12,2013,1,1,1,1,1,1
758,bangalore_urban,anekal taluk,Ballur,preschool,Anganwadi,DASANAPURA  B,9686657645,4,12,2013,1,1,1,1,15,1
759,bangalore_urban,anekal taluk,Ballur,preschool,Anganwadi,DASANAPURA(ATTIBELE),9686657645,4,12,2013,1,1,1,1,16,2
760,bangalore_urban,bangalore south(banashankari),uttrahalli,preschool,Anganwadi,DODDAKALLASANDRA 1,9035434513,4,12,2013,1,1,1,1,28,2
761,bangalore_urban,south-4,kylasanahalli,school,Lower Primary,GKLPS KANNUR,9902732793,4,12,2013,1,1,1,1,1,1
762,bangalore_urban,bangalore north (yelahanka),sondekoppa,preschool,Anganwadi,HUNNIGERA,8497036776,4,12,2013,1,1,1,1,,
763,bangalore_urban,north-1,sondekoppa,school,Lower Primary,GKLPS HUNNIGERE (SONDEKOPPA),8497036776,4,12,2013,1,0,0,1,0,1
764,bangalore_urban,bangalore south(banashankari),uttrahalli,preschool,Anganwadi,DODDAKALLASANDRA 2,9035434513,4,12,2013,1,1,1,1,19,2
765,bangalore_urban,bangalore north (yelahanka),agrahara layout,preschool,Anganwadi,AMRUTHA NAGARA,919739752205,4,12,2013,1,1,1,1,322,2
766,bangalore_urban,north-1,sondekoppa,school,Upper Primary,GKHPS LAKKENAHALLI,8497036776,4,12,2013,1,1,1,1,0,1
767,bangalore_urban,north-4,byatarayanapura,school,Lower Primary,GKLPS AMRUTH NAGAR,919739752205,4,12,2013,1,1,1,1,1,1
768,bangalore_urban,north-4,byatarayanapura,school,Upper Primary,GKHPS AMRUTHAHALLI,919739752205,4,12,2013,1,1,0,1,0,2
769,bangalore_urban,north-1,sondekoppa,school,Model Primary,GKMPS SONDEKOPPA,8497036776,4,12,2013,1,1,1,1,1,1
770,bangalore_urban,anekal,attibele,school,Model Primary,GKMPS MAYASANDRA,9686657645,4,12,2013,1,1,1,1,1,
771,bangalore_urban,bangalore central,kuvempunagar 4th circle,preschool,Anganwadi,BHOVEEPALYA,8951596192,4,12,2013,1,1,1,1,16,1
772,bangalore_urban,bangalore central,kuvempunagar 4th circle,preschool,Anganwadi,RAMACHANDRAPURA 1,8951596192,4,12,2013,1,1,1,1,13,2
773,bangalore_urban,bangalore central,kuvempunagar 4th circle,preschool,Anganwadi,RAMACHANDRA PURA  II,8951596192,4,12,2013,1,1,1,1,12,2
774,bangalore_urban,bangalore central,kuvempunagar 4th circle,preschool,Anganwadi,JEDARAHALLI,8951596192,4,12,2013,1,1,0,1,10,2
775,bangalore_urban,bangalore central,kuvempunagar 4th circle,preschool,Anganwadi,SOUHARDA VRUTTA,8951596192,4,12,2013,1,0,0,1,17,2
776,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,MRSPALYA 1,919742157297,4,12,2013,0,1,0,0,15,3
777,bangalore_urban,bangalore south(banashankari),doddakannelli,preschool,Anganwadi,SULIKUNTE DINNE,8050773658,4,12,2013,1,1,1,1,12,2
778,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,M.R.S.PALYA 2,919742157297,4,12,2013,0,1,0,0,15,3
779,bangalore_urban,anekal taluk,Ballur,preschool,Anganwadi,MAYASANDRA  A,9686657645,5,12,2013,1,1,1,1,20,1
780,bangalore_urban,anekal taluk,Ballur,preschool,Anganwadi,MAYASANDRA  B,9686657645,5,12,2013,1,1,1,1,15,2
781,bangalore_urban,anekal taluk,Ballur,preschool,Anganwadi,MAYASANDRA  C,9686657645,5,12,2013,1,1,1,1,18,2
782,bangalore_urban,anekal taluk,Ballur,preschool,Anganwadi,Mayasandra D,9686657645,5,12,2013,1,1,1,1,14,2
783,bangalore_urban,anekal taluk,Ballur,preschool,Anganwadi,MUTHSANDRA,9686657645,5,12,2013,1,1,1,1,13,2
784,bangalore_urban,anekal taluk,Ballur,preschool,Anganwadi,BESTAMANA HALLI,9686657645,5,12,2013,1,1,1,1,10,2
785,bangalore_urban,anekal taluk,Ballur,preschool,Anganwadi,DINNURU,9686657645,5,12,2013,1,1,1,1,10,2
786,bangalore_urban,south-4,k r puram,school,Upper Primary,GKHPS CHIKKADEVASANDRA,8050998018,5,12,2013,1,1,0,0,0,3
787,bangalore_urban,anekal taluk,Ballur,preschool,Anganwadi,AREHALLY,9686657645,5,12,2013,1,1,1,1,11,2
788,bangalore_urban,anekal taluk,Ballur,preschool,Anganwadi,BHAKTHIPURA,9686657645,5,12,2013,1,1,1,1,15,2
789,bangalore_urban,bangalore central,kithuru rani channamma 3rd circle,preschool,Anganwadi,GORI PALYA NORTH,9035803383,5,12,2013,1,1,0,1,8,2
790,bangalore_urban,bangalore central,kithuru rani channamma 3rd circle,preschool,Anganwadi,HITTIGE ANJANAPPA LAYOUT,9035803383,5,12,2013,1,0,0,0,8,2
791,bangalore_urban,north-4,byatarayanapura,school,Upper Primary,GKHPS AMRUTHAHALLI,919739752205,5,12,2013,1,0,1,1,1,1
792,bangalore_urban,south-1,vajara halli,school,Lower Primary,GKLPS DODDIPALYA,9035434513,5,12,2013,1,1,1,1,1,2
793,bangalore_urban,south-1,vajara halli,school,Upper Primary,GKHPS AGARA,9035434513,5,12,2013,1,1,1,1,1,2
